counterid,day_type,month,day_part,sfmta_count
912,weekend,October,peak_am,57.25
912,weekend,November,peak_am,41.5
912,weekend,December,peak_am,35.5
912,weekend,January,mid,87.1
912,weekend,February,mid,90.2
912,weekend,March,mid,107.5
912,weekend,April,mid,120.2
912,weekend,May,mid,97.1
912,weekend,June,mid,135.1
912,weekend,July,mid,112.9
912,weekend,August,mid,119.5
912,weekend,September,mid,130.9
912,weekend,October,mid,125.8
912,weekend,November,mid,90.3
912,weekend,December,mid,75.7
912,weekend,January,peak_pm,50.125
912,weekend,February,peak_pm,50.375
912,weekend,March,peak_pm,69.25
912,weekend,April,peak_pm,75.875
912,weekend,May,peak_pm,51.5
912,weekend,June,peak_pm,85
912,weekend,July,peak_pm,68.125
912,weekend,August,peak_pm,73.5
912,weekend,September,peak_pm,82.125
912,weekend,October,peak_pm,81.25
912,weekend,November,peak_pm,55.375
912,weekend,December,peak_pm,45.75
913,weekday,January,late_pm,43.8
913,weekday,February,late_pm,45.35
913,weekday,March,late_pm,49.4
913,weekday,April,late_pm,55.4
913,weekday,May,late_pm,64.4
913,weekday,June,late_pm,61.4
913,weekday,July,late_pm,66.7
913,weekday,August,late_pm,67.4
913,weekday,September,late_pm,55.5
913,weekday,October,late_pm,72.5
913,weekday,November,late_pm,46.5
913,weekday,December,late_pm,39.7
913,weekday,January,early_am,50.5833333333333
913,weekday,February,early_am,46.1666666666667
913,weekday,March,early_am,49.25
913,weekday,April,early_am,56.8333333333333
913,weekday,May,early_am,88.9166666666667
913,weekday,June,early_am,60
913,weekday,July,early_am,66.1666666666667
913,weekday,August,early_am,68.1666666666667
913,weekday,September,early_am,59.8333333333333
913,weekday,October,early_am,73.9166666666667
913,weekday,November,early_am,49.25
913,weekday,December,early_am,40.3333333333333
913,weekday,January,peak_am,234.75
913,weekday,February,peak_am,224.25
913,weekday,March,peak_am,237.75
913,weekday,April,peak_am,291
913,weekday,May,peak_am,300.5
913,weekday,June,peak_am,291.125
913,weekday,July,peak_am,291.625
913,weekday,August,peak_am,315.25
913,weekday,September,peak_am,297.125
913,weekday,October,peak_am,358.25
913,weekday,November,peak_am,236.75
913,weekday,December,peak_am,189.875
913,weekday,January,mid,97.3
913,weekday,February,mid,94.7
913,weekday,March,mid,100.9
913,weekday,April,mid,119.8
913,weekday,May,mid,126.2
913,weekday,June,mid,125.8
913,weekday,July,mid,133.1
913,weekday,August,mid,136.5
913,weekday,September,mid,124.5
913,weekday,October,mid,156.1
913,weekday,November,mid,110.4
913,weekday,December,mid,85
913,weekday,January,peak_pm,216.75
913,weekday,February,peak_pm,209.25
913,weekday,March,peak_pm,228.125
913,weekday,April,peak_pm,270.5
913,weekday,May,peak_pm,291.375
913,weekday,June,peak_pm,275.125
913,weekday,July,peak_pm,285.875
913,weekday,August,peak_pm,307
913,weekday,September,peak_pm,284.125
913,weekday,October,peak_pm,343.25
913,weekday,November,peak_pm,223.125
913,weekday,December,peak_pm,173.5
913,weekend,January,late_pm,10.1
913,weekend,February,late_pm,8.3
913,weekend,March,late_pm,13.4
913,weekend,April,late_pm,14.2
913,weekend,May,late_pm,12
913,weekend,June,late_pm,16.4
913,weekend,July,late_pm,16
913,weekend,August,late_pm,14.7
913,weekend,September,late_pm,16.6
913,weekend,October,late_pm,16.7
913,weekend,November,late_pm,13.3
913,weekend,December,late_pm,10.5
913,weekend,January,early_am,5.33333333333333
913,weekend,February,early_am,4.08333333333333
913,weekend,March,early_am,3.75
913,weekend,April,early_am,4
913,weekend,May,early_am,4.33333333333333
913,weekend,June,early_am,6.08333333333333
913,weekend,July,early_am,5.66666666666667
913,weekend,August,early_am,5.41666666666667
913,weekend,September,early_am,6.91666666666667
913,weekend,October,early_am,7.91666666666667
913,weekend,November,early_am,4.58333333333333
913,weekend,December,early_am,4
913,weekend,January,peak_am,29
913,weekend,February,peak_am,26.625
913,weekend,March,peak_am,33.5
913,weekend,April,peak_am,33.625
913,weekend,May,peak_am,32.625
913,weekend,June,peak_am,41.375
913,weekend,July,peak_am,38.625
913,weekend,August,peak_am,44.875
913,weekend,September,peak_am,46.5
913,weekend,October,peak_am,43.5
913,weekend,November,peak_am,32.625
913,weekend,December,peak_am,28.125
913,weekend,January,mid,42.3
913,weekend,February,mid,36.7
913,weekend,March,mid,46.1
913,weekend,April,mid,51.5
913,weekend,May,mid,44.8
913,weekend,June,mid,56.9
913,weekend,July,mid,53.7
913,weekend,August,mid,51.1
913,weekend,September,mid,61.5
913,weekend,October,mid,55.5
913,weekend,November,mid,39.8
913,weekend,December,mid,42.2
913,weekend,January,peak_pm,25.5
913,weekend,February,peak_pm,26.625
913,weekend,March,peak_pm,35.75
913,weekend,April,peak_pm,33
913,weekend,May,peak_pm,24.125
913,weekend,June,peak_pm,37.25
913,weekend,July,peak_pm,33.625
913,weekend,August,peak_pm,36
913,weekend,September,peak_pm,40.5
913,weekend,October,peak_pm,39.125
913,weekend,November,peak_pm,26.125
913,weekend,December,peak_pm,23.5
914,weekday,January,late_pm,57.3
914,weekday,February,late_pm,67.5
914,weekday,March,late_pm,67.2666666666667
914,weekday,April,late_pm,68.7333333333333
914,weekday,May,late_pm,77.2666666666667
914,weekday,June,late_pm,76.9333333333333
914,weekday,July,late_pm,78.2
914,weekday,August,late_pm,75.4
914,weekday,September,late_pm,74.6666666666667
914,weekday,October,late_pm,83.8666666666667
914,weekday,November,late_pm,50.3333333333333
914,weekday,December,late_pm,41.6
914,weekday,January,early_am,81.5416666666667
914,weekday,February,early_am,93.6111111111111
914,weekday,March,early_am,78.1111111111111
914,weekday,April,early_am,81.2777777777778
914,weekday,May,early_am,97.3333333333333
914,weekday,June,early_am,88.2222222222222
914,weekday,July,early_am,93
914,weekday,August,early_am,94.2222222222222
914,weekday,September,early_am,86.6111111111111
914,weekday,October,early_am,96.5
914,weekday,November,early_am,79.0555555555556
914,weekday,December,early_am,62.5
914,weekday,January,peak_am,450.4375
914,weekday,February,peak_am,513.833333333333
914,weekday,March,peak_am,461.333333333333
914,weekday,April,peak_am,360.3
914,weekday,May,peak_am,443.909090909091
914,weekday,June,peak_am,492.833333333333
914,weekday,July,peak_am,512.583333333333
914,weekday,August,peak_am,422.9
914,weekday,September,peak_am,424.181818181818
914,weekday,October,peak_am,462.7
914,weekday,November,peak_am,422
914,weekday,December,peak_am,342.583333333333
914,weekday,January,mid,133.55
914,weekday,February,mid,131.933333333333
914,weekday,March,mid,134.933333333333
914,weekday,April,mid,158.866666666667
914,weekday,May,mid,163.8
914,weekday,June,mid,159.6
914,weekday,July,mid,168.4
914,weekday,August,mid,155.6
914,weekday,September,mid,156.133333333333
914,weekday,October,mid,168.666666666667
914,weekday,November,mid,136.666666666667
914,weekday,December,mid,137.2
914,weekday,January,peak_pm,216.25
914,weekday,February,peak_pm,239.208333333333
914,weekday,March,peak_pm,227.916666666667
914,weekday,April,peak_pm,266
914,weekday,May,peak_pm,279.333333333333
914,weekday,June,peak_pm,275.25
914,weekday,July,peak_pm,281.083333333333
914,weekday,August,peak_pm,277.416666666667
914,weekday,September,peak_pm,273.25
914,weekday,October,peak_pm,297.75
914,weekday,November,peak_pm,208.5
914,weekday,December,peak_pm,181.083333333333
914,weekend,January,late_pm,16
914,weekend,February,late_pm,16.8666666666667
914,weekend,March,late_pm,20
914,weekend,April,late_pm,17.8
914,weekend,May,late_pm,18
914,weekend,June,late_pm,25.0666666666667
914,weekend,July,late_pm,19.5333333333333
914,weekend,August,late_pm,21.4
914,weekend,September,late_pm,22.7333333333333
914,weekend,October,late_pm,20
914,weekend,November,late_pm,13.8
914,weekend,December,late_pm,13.6
914,weekend,January,early_am,5.83333333333333
914,weekend,February,early_am,5.94444444444445
914,weekend,March,early_am,7.5
914,weekend,April,early_am,7.88888888888889
914,weekend,May,early_am,8.5
914,weekend,June,early_am,9.38888888888889
914,weekend,July,early_am,8.77777777777778
914,weekend,August,early_am,10.3888888888889
914,weekend,September,early_am,9.44444444444444
914,weekend,October,early_am,8.44444444444445
914,weekend,November,early_am,9.16666666666667
914,weekend,December,early_am,8.11111111111111
914,weekend,January,peak_am,44.0625
914,weekend,February,peak_am,45.8333333333333
914,weekend,March,peak_am,38.5
914,weekend,April,peak_am,47.8333333333333
914,weekend,May,peak_am,51.5833333333333
914,weekend,June,peak_am,59.6666666666667
914,weekend,July,peak_am,49.6666666666667
914,weekend,August,peak_am,60.1666666666667
914,weekend,September,peak_am,54.75
914,weekend,October,peak_am,54.5
914,weekend,November,peak_am,46
914,weekend,December,peak_am,34.25
914,weekend,January,mid,76.5
914,weekend,February,mid,75.7333333333333
914,weekend,March,mid,78.2666666666667
914,weekend,April,mid,90.3333333333333
914,weekend,May,mid,97.4666666666667
914,weekend,June,mid,97.7333333333333
914,weekend,July,mid,88.6666666666667
914,weekend,August,mid,92.8
914,weekend,September,mid,96.4
914,weekend,October,mid,94.6
914,weekend,November,mid,80.4666666666667
914,weekend,December,mid,70.6666666666667
914,weekend,January,peak_pm,46.125
914,weekend,February,peak_pm,51.0833333333333
914,weekend,March,peak_pm,61.5833333333333
914,weekend,April,peak_pm,64.5
914,weekend,May,peak_pm,68.5833333333333
914,weekend,June,peak_pm,72.25
914,weekend,July,peak_pm,66
914,weekend,August,peak_pm,67.5
914,weekend,September,peak_pm,64.3333333333333
914,weekend,October,peak_pm,68.8333333333333
914,weekend,November,peak_pm,49.1666666666667
914,weekend,December,peak_pm,39
915,weekday,January,late_pm,401.470588235294
915,weekday,February,late_pm,400.55
915,weekday,March,late_pm,490.307692307692
915,weekday,April,late_pm,328.818181818182
915,weekday,May,late_pm,401
915,weekday,June,late_pm,444
915,weekday,July,late_pm,463
915,weekday,August,late_pm,455.272727272727
915,weekday,September,late_pm,419.545454545455
915,weekday,October,late_pm,462.454545454545
915,weekday,November,late_pm,394.769230769231
915,weekday,December,late_pm,360
915,weekday,January,early_am,140.541666666667
915,weekday,February,early_am,151.916666666667
915,weekday,March,early_am,130
915,weekday,April,early_am,133.055555555556
915,weekday,May,early_am,172.722222222222
915,weekday,June,early_am,185.555555555556
915,weekday,July,early_am,196.777777777778
915,weekday,August,early_am,201.611111111111
915,weekday,September,early_am,180
915,weekday,October,early_am,190.222222222222
915,weekday,November,early_am,144.222222222222
915,weekday,December,early_am,122.222222222222
915,weekday,January,peak_am,746.833333333333
915,weekday,February,peak_am,831.25
915,weekday,March,peak_am,859.666666666667
915,weekday,April,peak_am,662.2
915,weekday,May,peak_am,796.25
915,weekday,June,peak_am,961
915,weekday,July,peak_am,
915,weekday,August,peak_am,802.5
915,weekday,September,peak_am,848
915,weekday,October,peak_am,947
915,weekday,November,peak_am,844.5
915,weekday,December,peak_am,810.333333333333
915,weekday,January,mid,837.769230769231
915,weekday,February,mid,804.590909090909
915,weekday,March,mid,804.5
915,weekday,April,mid,906.75
915,weekday,May,mid,980
915,weekday,June,mid,943.4
915,weekday,July,mid,
915,weekday,August,mid,956
915,weekday,September,mid,941
915,weekday,October,mid,997
915,weekday,November,mid,806.142857142857
915,weekday,December,mid,775.25
915,weekday,January,peak_pm,690
915,weekday,February,peak_pm,
915,weekday,March,peak_pm,
915,weekday,April,peak_pm,
915,weekday,May,peak_pm,
915,weekday,June,peak_pm,
915,weekday,July,peak_pm,
915,weekday,August,peak_pm,
915,weekday,September,peak_pm,
915,weekday,October,peak_pm,
915,weekday,November,peak_pm,748
915,weekday,December,peak_pm,688
915,weekend,January,late_pm,101.95
915,weekend,February,late_pm,129
915,weekend,March,late_pm,119.8
915,weekend,April,late_pm,120.133333333333
915,weekend,May,late_pm,125.866666666667
915,weekend,June,late_pm,161
915,weekend,July,late_pm,150.2
915,weekend,August,late_pm,168.066666666667
915,weekend,September,late_pm,168.733333333333
915,weekend,October,late_pm,152.333333333333
915,weekend,November,late_pm,106.533333333333
915,weekend,December,late_pm,90.3333333333333
915,weekend,January,early_am,28.8333333333333
915,weekend,February,early_am,35
915,weekend,March,early_am,31.8888888888889
915,weekend,April,early_am,29.1666666666667
915,weekend,May,early_am,32.0555555555556
915,weekend,June,early_am,41.8888888888889
915,weekend,July,early_am,37.7222222222222
915,weekend,August,early_am,46.4444444444445
915,weekend,September,early_am,48.3333333333333
915,weekend,October,early_am,42.4444444444444
915,weekend,November,early_am,32.4444444444444
915,weekend,December,early_am,32.1666666666667
915,weekend,January,peak_am,253.4375
915,weekend,February,peak_am,271.083333333333
915,weekend,March,peak_am,224.416666666667
915,weekend,April,peak_am,264.416666666667
915,weekend,May,peak_am,324
915,weekend,June,peak_am,378.166666666667
915,weekend,July,peak_am,350.333333333333
915,weekend,August,peak_am,372.916666666667
915,weekend,September,peak_am,387.25
915,weekend,October,peak_am,347.916666666667
915,weekend,November,peak_am,284.666666666667
915,weekend,December,peak_am,205.75
915,weekend,January,mid,580.157894736842
915,weekend,February,mid,581.4
915,weekend,March,mid,560.8
915,weekend,April,mid,663.466666666667
915,weekend,May,mid,527.9
915,weekend,June,mid,766.384615384615
915,weekend,July,mid,723.230769230769
915,weekend,August,mid,731.583333333333
915,weekend,September,mid,757.533333333333
915,weekend,October,mid,690.25
915,weekend,November,mid,610.769230769231
915,weekend,December,mid,494.133333333333
915,weekend,January,peak_pm,372.8125
915,weekend,February,peak_pm,383.583333333333
915,weekend,March,peak_pm,446.333333333333
915,weekend,April,peak_pm,487.916666666667
915,weekend,May,peak_pm,441.9
915,weekend,June,peak_pm,599.916666666667
915,weekend,July,peak_pm,544.166666666667
915,weekend,August,peak_pm,531
915,weekend,September,peak_pm,586.833333333333
915,weekend,October,peak_pm,557.666666666667
915,weekend,November,peak_pm,388.166666666667
915,weekend,December,peak_pm,304.666666666667
916,weekday,January,late_pm,122.866666666667
916,weekday,February,late_pm,126.6
916,weekday,March,late_pm,130.133333333333
916,weekday,April,late_pm,136.933333333333
916,weekday,May,late_pm,141.333333333333
916,weekday,June,late_pm,163.333333333333
916,weekday,July,late_pm,110.538461538462
916,weekday,August,late_pm,163.785714285714
916,weekday,September,late_pm,161
916,weekday,October,late_pm,141.866666666667
916,weekday,November,late_pm,117.9
916,weekday,December,late_pm,103.5
916,weekday,January,early_am,49.7222222222222
916,weekday,February,early_am,55
916,weekday,March,early_am,49.8333333333333
916,weekday,April,early_am,62.2777777777778
916,weekday,May,early_am,74.6666666666667
916,weekday,June,early_am,79.2222222222222
916,weekday,July,early_am,74.5555555555556
916,weekday,August,early_am,73.8333333333333
916,weekday,September,early_am,70.1666666666667
916,weekday,October,early_am,69.1111111111111
916,weekday,November,early_am,58.5833333333333
916,weekday,December,early_am,39.5
916,weekday,January,peak_am,594.333333333333
916,weekday,February,peak_am,617.958333333333
916,weekday,March,peak_am,525.833333333333
916,weekday,April,peak_am,635.75
916,weekday,May,peak_am,704.666666666667
916,weekday,June,peak_am,712.6
916,weekday,July,peak_am,689.375
916,weekday,August,peak_am,540.166666666667
916,weekday,September,peak_am,791.454545454546
916,weekday,October,peak_am,682.111111111111
916,weekday,November,peak_am,622.5
916,weekday,December,peak_am,486.125
916,weekday,January,mid,678.384615384615
916,weekday,February,mid,612.807692307692
916,weekday,March,mid,673.071428571429
916,weekday,April,mid,816.636363636364
916,weekday,May,mid,859.75
916,weekday,June,mid,766
916,weekday,July,mid,725.6
916,weekday,August,mid,478
916,weekday,September,mid,810
916,weekday,October,mid,640.166666666667
916,weekday,November,mid,717.888888888889
916,weekday,December,mid,677.2
916,weekday,January,peak_pm,672.666666666667
916,weekday,February,peak_pm,701.333333333333
916,weekday,March,peak_pm,726.5
916,weekday,April,peak_pm,428
916,weekday,May,peak_pm,713
916,weekday,June,peak_pm,843
916,weekday,July,peak_pm,648
916,weekday,August,peak_pm,793.5
916,weekday,September,peak_pm,754
916,weekday,October,peak_pm,638.5
916,weekday,November,peak_pm,626.5
916,weekday,December,peak_pm,502
916,weekend,January,late_pm,11.6
916,weekend,February,late_pm,14.9333333333333
916,weekend,March,late_pm,16.0666666666667
916,weekend,April,late_pm,16.6
916,weekend,May,late_pm,19.6666666666667
916,weekend,June,late_pm,29
916,weekend,July,late_pm,43.3333333333333
916,weekend,August,late_pm,48.5333333333333
